Platform,Lat,Lon,Elevation (m),Year,Month,Day,Hour (UTC),Minute,DST,Sounding Base,Sounting Top,Sounding Levels,CAPE,700-500mb Lapse Rate,850-500mb Lapse Rate,LI,KI,Thompson Index,Total Totals,T 1000mb,T 850mb,T 700mb,T 500mb,Convective Temperature,1000-700mb RH,PWAT,700-500mb Average RH,Surface-700mb Average RH,Surface-700mb Average Wind Speed,1000-700mb Average U-Wind Component,1000-700mb Average V-Wind Component,850mb Average U-Wind Component,850mb Average V-Wind Component,700mb Average U-Wind Component,700mb Average V-Wind Component,500mb Average U-Wind Component,500mb Average V-Wind Component,250mb Average U-Wind Component,250mb Average V-Wind Component,0-6km Shear,0-3km Storm Relative Helicity,Wet Bulb Zero Level,Equilibrium Level,Lowest Freezing Level,-10C Level,Cloud Depth Ratio,Energy Helicity Index,Bulk Richardson Number,date,Precip?,Lightning?
KXMR,28.47,-80.55,5,2008,9,25,10,0,TRUE,16.4,102263.8,132,407.081184,-0.001777623,-0.001575577,-1.459836799,3.4,4.859836799,40.7,22.8,14,7.4,-8.3,20.33838773,57.41409538,29.17747104,14.11230535,58.50680931,14.79951809,7.298670865,-10.15653132,7.94,-0.69,10.72,-9,23.61,-11.01,75.4,-35.16,0.003234486,38.70416769,9339.907063,31518.0483,14206.0372,20409.97613,0.425598561,0.098473365,244645.7199,9/25/08,0,
KXMR,28.47,-80.55,5,2008,9,26,10,0,TRUE,16.4,102657.5,125,0,-0.002092319,-0.001686278,4.691979822,12.9,8.208020178,40.8,20.6,14,8.6,-9.9,15.096571,59.48640436,30.50870286,20.96717639,60.69535563,13.02160577,12.51325455,3.092842975,14.74,2.6,16.99,6.18,21.22,5.69,52.68,24.56,0.003499431,-5.201253573,11110.76508,,14580.90883,19141.66428,,0,0,9/26/08,0,
KXMR,28.47,-80.55,5,2008,9,27,10,0,TRUE,16.4,102460.6,138,0,-0.001780268,-0.001630211,5.164143004,28.1,22.935857,41.6,23.8,14.6,7.2,-8.5,13.46598637,48.73057454,27.87350743,22.24979676,49.85829299,9.164488402,7.300463391,3.822156992,10.7,2.87,9.87,6.91,12.26,8.59,61.62,43.15,0.002417739,-10.36692261,12077.72203,,14948.42026,19596.86743,,0,0,9/27/08,0,
KXMR,28.47,-80.55,5,2008,9,28,10,0,TRUE,16.4,65000,114,679.7531023,-0.001396811,-0.001520817,-0.510496178,36.4,36.91049618,42.2,23.8,15.8,6.6,-5.7,21.33160502,93.94014822,52.56085034,68.43470093,93.8933687,5.075229358,0.043181968,2.667607766,-2.87,-0.51,10.44,6.03,16.12,19.21,52.55,36.79,0.003915536,1.432167378,12650.87975,31775.60136,13426.29089,21167.87385,0.378712543,0.006084501,337459.6928,9/28/08,1,1
KXMR,28.47,-80.55,5,2008,9,29,10,0,TRUE,16.4,102165.4,122,77.70046395,-0.001542009,-0.001553166,0.011193995,35.2,35.18880601,43.6,23.6,15.6,7.2,-6.5,20.22313522,89.59909581,55.8515729,77.4566473,89.770067,4.731840859,0.955792161,3.117911726,-1.31,4.88,4.26,4.26,10.72,9,26.99,32.16,0.002257072,9.995583778,14983.6096,25893.28778,15035.83735,20861.84971,0.525268596,0.004854134,66917.55484,9/29/08,1,1
KXMR,28.47,-80.55,5,2008,9,30,10,0,TRUE,16.4,102001.3,96,977.342584,-0.001503092,-0.001629079,-3.505244968,34.7,38.20524497,42,24,16,6.2,-7.1,22.63449919,89.36143679,57.56600399,95.2026845,89.69947874,6.450871982,5.301577126,0.788146012,6.89,-1.22,8.46,18.15,17.01,29.46,38.61,46.01,0.005307658,-2.609608112,13944.6193,,14098.92221,21214.8462,,-0.015940507,357936.3658,9/30/08,1,1
KXMR,28.47,-80.55,5,2008,10,1,10,0,TRUE,16.4,102296.6,130,-31.59249996,-0.001893661,-0.001802923,0.605881576,18.3,17.69411842,44,21.8,15.8,7,-9.7,17.38097713,65.91936387,33.57511196,21.41365103,66.80595908,9.454955085,7.898449983,-2.392414988,3.01,-5.22,21.63,3.81,33.65,15.69,65.84,65.84,0.005579372,52.55618884,10246.59688,23652.50629,14555.97192,19191.60166,0.525449524,-0.010377384,-11006.78776,10/1/08,0,
KXMR,28.47,-80.55,5,2008,10,2,10,0,TRUE,16.4,102066.9,109,230.0526323,-0.002281743,-0.001760093,-2.542388182,6.1,8.642388182,43.8,22.2,14.2,9.4,-10.7,19.25235139,47.26516263,25.39759873,22.98826027,48.38083165,17.53280707,14.79059378,3.252459477,16.5,9.52,15.66,9.04,27.78,16.04,78.02,54.63,0.004709647,-74.09558827,10047.34069,29919.85331,13942.86275,18638.45204,0.420203889,-0.106536782,94951.2685,10/2/08,0,
KXMR,28.47,-80.55,5,2008,10,3,10,0,TRUE,16.4,97001.3,109,-139.4700262,-0.00200184,-0.001560723,0.107385715,10.8,10.69261429,41.7,23.2,13.2,8.8,-8.9,17.86358866,61.64102967,29.67333031,14.35399441,62.1417639,14.15469904,6.253273119,4.432654955,3.87,3.25,16.08,13.49,19.11,19.11,57.45,57.45,0.002335279,47.53693445,10272.69019,26474.59365,14579.80059,19552.07485,0.498560794,-0.041437359,-116092.4369,10/3/08,0,
KXMR,28.47,-80.55,5,2008,10,4,10,0,TRUE,16.4,102231,144,162.8471251,-0.001753024,-0.001560361,-1.103703877,21.3,22.40370388,41.8,24.6,13.6,7,-8.5,18.76960761,74.85497699,35.90770167,23.14632976,74.64195725,12.52110849,-0.459961946,5.433603574,-5.05,0,8.55,14.81,13.27,18.95,40.65,34.11,0.002693039,-24.79806603,10514.60844,23581.84623,14532.1527,20024.33223,0.558183055,-0.025239336,117543.7035,10/4/08,1,
KXMR,28.47,-80.55,5,2008,10,5,10,0,TRUE,16.4,102165.4,134,373.1655296,-0.001571484,-0.001656139,-1.537634073,36.6,38.13763407,44.5,25,16.2,6.6,-7.3,20.07760089,84.32462799,51.11998155,77.59620558,83.83300901,11.52929666,-7.016007561,3.407853386,-10.67,7.47,0.88,4.98,13.85,11.62,52.55,36.79,0.001938403,105.4870661,13655.92597,32062.24382,14924.13106,20996.39175,0.422802626,0.246025856,374213.4481,10/5/08,1,1
KXMR,28.47,-80.55,5,2008,10,6,10,0,TRUE,16.4,52001.3,79,2875.946719,-0.001570901,-0.001614228,-6.18068212,31.4,37.58068212,45.7,26,15.6,6.6,-7.3,24.27226544,76.98849044,49.47321826,73.49018115,77.3811848,10.25048149,-7.828297101,3.189944005,-11.28,6.51,5.73,4.01,11.08,0,30.13,0,0.001361134,12.08553679,12945.00553,,14303.56763,20921.91668,,0.217233499,4107161.29,10/6/08,1,1
KXMR,28.47,-80.55,5,2008,10,7,10,0,TRUE,16.4,102165.4,125,2554.02561,-0.001658238,-0.001583468,-5.228917428,30.2,35.42891743,43.3,25.2,15.4,7.6,-7.1,23.78582285,84.07966051,52.01052711,74.4614615,84.13226283,15.48291575,-14.50563735,-4.855564888,-10.04,-4.68,-3.37,-7.22,-3.06,-8.4,37.95,-3.32,-0.000195163,-3.492098793,13267.77677,,14566.20052,21003.93768,,-0.055743186,-25438439.54,10/7/08,1,
KXMR,28.47,-80.55,5,2008,10,8,10,0,TRUE,16.4,102231,126,1008.266371,-0.001616706,-0.00159939,-2.572159554,31.5,34.07215955,44.4,25.6,15.8,7.4,-6.9,21.00626907,83.18047012,55.20190116,93.53745326,82.93926421,13.91537433,-11.23401448,6.352469562,-10.25,12.21,4.98,0.88,9.9,9.9,27.04,-7.24,0.001248262,56.82175982,14662.83115,,14790.10324,21078.93033,,0.358071685,1570114.314,10/8/08,1,1
KXMR,28.47,-80.55,5,2008,10,9,10,0,TRUE,16.4,102231,129,1388.861015,-0.002136766,-0.001836823,-5.803557023,29.4,35.20355702,50.9,24,16.6,9.4,-9.5,22.09288867,74.6335276,48.62367637,64.46341785,75.39313081,10.44069326,8.360558284,5.188443026,5.13,7.32,15.88,1.39,28.66,20.07,24.49,29.19,0.005246198,52.88994071,13216.16183,,14822.83512,20438.0457,,0.459104855,514607.3652,10/9/08,1,1
KXMR,28.47,-80.55,5,2008,10,10,10,0,TRUE,16.4,102099.7,121,2411.075179,-0.001637495,-0.001725815,-5.485501562,38.4,43.88550156,48.4,25,16.8,6.8,-7.7,23.44124758,96.97826047,53.29810364,45.57934296,96.97514632,14.89243029,6.913370602,12.82094706,7,12.12,19.74,13.83,37.95,-3.32,20.64,7.51,0.005593053,81.01477592,12984.92764,,15324.98061,20576.10167,,1.220829471,837960.762,10/10/08,1,1
KXMR,28.47,-80.55,5,2008,10,11,10,0,TRUE,16.4,102099.7,138,292.5643266,-0.001749778,-0.001654226,1.291842575,12,10.70815742,43.3,25,17.2,9.2,-6.3,19.09233563,78.74337477,43.60358259,23.36484087,79.46465014,7.293834123,3.128025279,4.233842745,-5.05,0,17.04,1.49,10.19,-21.85,11.48,-16.4,0.003772194,54.36556889,9931.943362,32725.61317,15159.31106,20672.64818,0.376169434,0.099408913,150761.0943,10/11/08,1,
KXMR,28.47,-80.55,5,2008,10,12,10,0,TRUE,16.4,97001.3,123,473.8809762,-0.001704622,-0.001696854,-1.651909052,26.3,27.95190905,46.2,26.2,16.2,7.2,-7.9,20.13692536,73.00253938,39.52788212,17.15152136,73.54090394,9.137513386,-4.426634868,7.569955592,-2.39,6.58,0.78,8.91,4.88,1.31,-15.4,4.13,0.000538916,26.36150012,10816.48011,34147.8413,15348.05481,20285.05516,0.395289173,0.078076334,1709268.469,10/12/08,1,
KXMR,28.47,-80.55,5,2008,10,13,10,0,TRUE,16.4,102001.3,114,1622.948351,-0.001861977,-0.001765224,-4.073066014,25.3,29.37306601,43.2,25.4,17.2,8.6,-7.9,21.59111873,69.59639663,44.15144898,60.52343618,70.0485035,22.71842697,-22.62858953,-4.43834266,-24.01,2.1,-17.8,-3.14,-3.34,-2.34,9.5,-3.46,0.000624225,36.2218747,12828.18798,,14964.6832,20436.40614,,0.367413949,5053884.109,10/13/08,1,
KXMR,28.47,-80.55,5,2008,10,14,10,0,TRUE,16.4,101837.3,137,-240.5782462,-0.001858537,-0.001482545,0.59206799,7.2,6.60793201,40.9,24.8,14.4,9.8,-6.7,18.60723368,60.91946977,32.99074535,13.07585119,61.3595323,19.24772741,-18.1099967,-4.550941312,-14.74,2.6,-7.74,-4.47,-13.85,-11.62,-24.24,-14,0.00100432,4.243316387,10246.82888,23538.14317,14996.4819,20836.25878,0.582560148,-0.00638031,-465635.4745,10/14/08,0,
KXMR,28.47,-80.55,5,2008,10,16,10,0,TRUE,16.4,102132.5,118,0,-0.001588426,-0.001333718,8.491361028,-10.1,-18.59136103,22.2,24.2,14.8,10,-4.3,12.64782216,45.06459087,24.874441,14.13625354,45.70258109,15.11625118,-12.17018242,-8.507613599,-18.81,-6.85,1.73,-4.75,-8.55,-14.81,11.28,-6.51,0.001480559,-61.14231956,9940.281806,,17606.22997,21642.91693,,0,0,10/16/08,0,
KXMR,28.47,-80.55,5,2008,10,17,10,0,TRUE,16.4,101968.5,116,0,-0.00181787,-0.001350468,10.05016126,-5.1,-15.15016126,32.6,23.8,13.6,10.6,-5.7,13.83858842,44.31034183,25.40821364,11.97069808,46.09396458,6.024164048,-4.116443231,2.052504138,-4.12,11.33,-2.06,-5.66,11.64,-3.12,7.47,-10.67,0.001663208,-18.02644271,9421.56365,,16951.91409,21349.38229,,0,0,10/17/08,0,
KXMR,28.47,-80.55,5,2008,10,18,10,0,TRUE,16.4,101804.5,99,38.25808965,-0.00171387,-0.001412934,1.268307082,5.5,4.231692918,39.8,22,12.8,8,-7.3,19.09016232,65.99112441,32.3610006,12.44113941,67.10000124,10.96400922,8.881153336,5.673879854,6.9,3.98,7.12,8.49,31.71,14.79,42.67,29.88,0.005235163,-11.58022954,9009.250123,7863.030717,16152.1387,20533.20105,2.63274269,-0.002768984,14205.44936,10/18/08,0,
KXMR,28.47,-80.55,5,2008,10,19,10,0,TRUE,16.4,101870.1,109,0,-0.002220621,-0.001574482,7.448965937,-14.3,-21.74896594,29.6,20.2,13.4,10.8,-8.9,10.56434457,42.01660987,19.0643393,8.684556062,43.25533681,18.48666241,9.981183155,-7.817292781,12.97,1.14,15.6,-10.93,30.14,-10.97,52.26,9.21,0.003985505,66.55066896,7987.515956,,15153.64963,20008.20274,,0,0,10/19/08,0,
KXMR,28.47,-80.55,5,2008,10,20,10,0,TRUE,16.4,102001.3,97,16.83168542,-0.00213439,-0.001349173,4.521851593,-3.4,-7.921851593,37.1,22,10.6,10.4,-8.5,14.60214654,58.47802157,25.12147809,9.044453977,58.81890069,11.25771411,-4.869131377,-5.652322441,-4.95,4.95,-2.06,-5.66,-1.55,-8.81,10.37,-14.81,0.000238706,55.3175743,8813.969196,6843.699632,15502.55864,19983.54673,3.462248588,0.0058193,137064.9845,10/20/08,0,
KXMR,28.47,-80.55,5,2008,10,21,10,0,TRUE,16.4,81000.7,93,-0.061765231,-0.001770388,-0.001234151,8.899061557,-1,-9.899061557,33.7,22.4,10.8,9,-6.7,14.18632953,56.40190145,24.80688398,9.717288692,56.80818488,6.244146763,-3.471694407,-0.682415113,-1.67,2.39,2.23,-1.87,14,0,24.01,-2.1,0.001880183,28.36213012,9489.683199,6566.107269,15589.30601,20813.97417,4.0585101,-1.09E-05,-63.8566161,10/21/08,0,
KXMR,28.47,-80.55,5,2008,10,22,10,0,TRUE,16.4,101968.5,112,9.367876478,-0.001950089,-0.001431284,4.770468642,-1.2,-5.970468642,36.9,21.8,12.2,9.2,-8.1,14.77737223,56.90429084,25.56740661,10.71609646,57.65623319,9.924236834,-1.785574043,3.660454243,0.97,11.04,7.32,5.13,10.11,0,69.11,12.19,0.000427185,72.43197131,9434.075363,7154.355903,15117.77594,20273.44136,3.393057032,0.004240836,42627.18411,10/22/08,0,
KXMR,28.47,-80.55,5,2008,10,23,10,0,TRUE,16.4,76000.7,99,18.17132629,-0.001730404,-0.001548752,1.281706575,13.7,12.41829342,35.8,24,13.8,7.2,-8.1,16.94521345,74.14351057,34.5886664,15.37004341,73.5659029,15.10445912,-9.414439469,-1.716872305,-8.37,-9.98,6.58,2.39,14.98,-5.45,53.83,-4.71,0.000775665,-46.18272246,10573.51051,9803.072559,15450.91323,19974.43743,1.849473659,-0.005245008,45538.0156,10/23/08,1,
KXMR,28.47,-80.55,5,2008,10,24,13,0,TRUE,16.4,70000,79,1133.942251,-0.001411634,-0.001488033,-2.738769451,33,35.73876945,40,22.8,14.2,5.6,-6.9,22.82763526,97.90888292,58.46822531,98.61825366,97.92250434,29.59121851,-2.251226882,27.67818197,-8.05,30.04,14.94,21.34,23.73,16.61,49.87,18.15,0.004063831,273.4139981,14628.45614,,14700.75955,21160.03659,,1.937723027,542396.8957,10/24/08,1,
KXMR,28.47,-80.55,5,2008,10,25,10,0,TRUE,16.4,101935.7,115,345.1333701,-0.001715762,-0.001575465,-1.383649446,32.8,34.18364945,42.7,23.2,16.2,9,-6.3,21.48171138,85.91830521,48.75465168,48.45985978,86.27721697,21.11003326,18.55766765,10.47729947,23.61,11.01,13.06,9.14,24.69,4.35,60.06,0,0.003193021,22.97400841,13283.00529,32709.42441,15193.57004,20841.74898,0.427474235,0.049556856,210110.1546,10/25/08,1,
KXMR,28.47,-80.55,5,2008,10,26,10,0,TRUE,16.4,101935.7,137,0,-0.001679556,-0.001604839,7.884986222,3.13,-4.754986222,20.63,18.6,16.33,8.4,-6.5,13.0430656,34.20152146,22.44575491,18.47069478,36.67143861,18.85014281,15.65777373,-1.194302018,11.8,-5.5,32.77,15.28,36.15,25.31,58.45,21.27,0.007066839,-97.00772657,11866.08912,,15485.07596,20753.218,,0,0,10/26/08,0,
KXMR,28.47,-80.55,5,2008,10,27,10,0,TRUE,16.4,102099.7,115,0,-0.001505325,-0.001407313,12.17228651,-20.3,-32.47228651,14.8,18.6,13.8,7.2,-6.1,11.02317652,22.44457249,12.484766,8.191933822,,,9.180330551,-8.140404007,11.46,-8.03,15.4,-4.13,33.5,5.91,69.11,12.19,0.005453711,-35.84341183,8556.878912,,15076.06087,20990.54092,,0,0,10/27/08,0,
KXMR,28.47,-80.55,5,2008,10,28,10,0,TRUE,16.4,101870.1,113,0,-0.002177143,-0.001179733,19.2166269,-35.3,-54.5166269,7,9.8,4.2,6.8,-12.3,-3.968251269,22.63123586,7.808994825,10.77281944,24.64078357,33.12343536,26.28880075,-18.48881269,19.11,-19.11,58.45,-21.27,66.04,-11.65,106.23,49.54,0.010067384,-72.94339022,3002.51373,,13558.66293,17846.44679,,0,0,10/28/08,0,
KXMR,28.47,-80.55,5,2008,10,29,10,0,TRUE,16.4,98999.3,106,0,-0.002115872,-0.001548984,22.15509306,-23.7,-45.85509306,13.4,10,9.6,6.4,-12.1,-4.792138092,32.94715728,11.67994333,15.81624476,35.57780407,16.7021381,11.74662203,-7.923701695,13.1,-11,30.98,-8.3,41.35,-7.29,74.06,0,0.004986813,9.164996531,3859.816542,,13216.82393,17995.5175,,0,0,10/29/08,0,
KXMR,28.47,-80.55,5,2008,10,30,10,0,TRUE,16.4,101771.7,94,0,-0.001747916,-0.001478987,18.89037492,-9.3,-28.19037492,22.4,14.4,10,4.6,-10.7,1.105931263,27.78145469,12.09700314,12.79065786,30.99666126,7.820014164,2.162156863,-6.767505071,3.78,-8.1,2.9,-4.14,14.91,1.3,67.97,5.95,0.002151748,26.17026754,7360.583315,,13794.06809,18938.04875,,0,0,10/30/08,1,
KXMR,28.47,-80.55,5,2008,10,31,10,0,TRUE,16.4,101771.7,103,0,-0.001732209,-0.001443563,7.907556951,5.1,-2.807556951,36.2,19.4,8,3,-12.1,7.85508391,52.63920457,19.31193458,14.45750428,52.53579505,13.090394,-9.063299492,-8.347961083,1.22,-13.94,-1.38,-7.85,-0.88,-4.98,40.56,-10.87,-0.000487073,-13.51504607,7252.651614,,13248.32805,18215.3231,,0,0,10/31/08,0,
KXMR,28.47,-80.55,5,2008,11,1,10,0,TRUE,16.4,101870.1,114,78.20105621,-0.001455278,-0.001566223,1.77805962,26.5,24.72194038,42.4,20.2,8.6,-0.5,-13.1,16.07981088,89.41082601,29.54466411,18.0208807,89.18724695,12.89014529,-10.6077262,-6.173772789,-16.08,-13.49,3.13,-2.62,0.33,0.91,66.81,5.84,-0.000566961,-1.550698147,9524.039312,15457.93013,9770.34152,17567.98176,0.559114843,-0.000757914,-268114.9253,11/1/08,1,
KXMR,28.47,-80.55,5,2008,11,2,12,0,FALSE,16.4,101804.5,126,233.8870658,-0.001561594,-0.001723378,-0.306069293,28.6,28.90606929,41.8,19.8,11,0.6,-12.9,17.24282755,77.59655783,36.09515874,94.79976574,78.45271165,13.13536984,-11.28352319,-7.182379032,-14.81,-8.55,-5.64,-5.64,7.91,21.74,67.67,39.07,0.002839961,-23.47533275,9617.493813,19144.15229,11090.33281,17045.60422,0.516852554,-0.034316104,160086.8607,11/2/08,1,
KXMR,28.47,-80.55,5,2008,11,3,12,0,FALSE,16.4,101804.5,117,8.308280794,-0.001969796,-0.001871831,0.287350796,27.8,27.5126492,49.5,20.8,12.4,3.4,-13.7,15.14263763,76.77717643,35.20463953,56.896563,77.56964424,7.346590981,-3.180516032,0.041330995,-4.08,0,7.12,8.49,18.18,10.5,58.28,40.81,0.003486454,59.28583803,10198.18111,15280.94826,11968.98959,17716.536,0.706728383,0.003078521,4632.2197,11/3/08,1,
KXMR,28.47,-80.55,5,2008,11,4,11,0,FALSE,16.4,37998.7,52,-53.62211949,-0.001835183,-0.001729715,-0.371267538,22.7,23.07126754,41.6,19.2,13.4,5.2,-10.9,18.73845654,69.3081046,31.15642776,27.4849191,70.44130766,11.5407282,6.457557558,-7.321646647,7.75,-9.23,8.1,3.78,27.88,2.44,74.58,43.06,0.003177648,26.01861384,10552.19866,22109.69672,13669.75079,18617.12048,0.604117466,-0.008719833,-32801.98134,11/4/08,0,
KXMR,28.47,-80.55,5,2008,11,5,11,0,FALSE,16.4,101542,109,0,-0.00189719,-0.001654284,10.09893061,-13.3,-23.39893061,24.6,15,13.4,6.8,-9.9,12.24970653,42.79331208,17.05985592,8.769707211,44.89643466,13.3776912,12.11236181,-1.062685092,10.92,5.09,14.98,-5.45,36.16,0,87.49,31.85,0.005085536,13.06803117,8117.486208,,14340.55995,19064.86568,,0,0,11/5/08,1,
KXMR,28.47,-80.55,5,2008,11,6,12,0,FALSE,16.4,101673.2,115,0,-0.001963888,-0.001582547,7.983558137,3.2,-4.783558137,43.1,16,11.4,6.4,-10.9,11.38404166,60.92234374,24.4796839,9.759121064,62.31978534,9.422853035,-0.323161937,-6.275330551,-8.91,0.78,0,-13.02,13.94,1.22,84.8,14.95,0.001329441,74.19370821,8352.50388,,14862.55055,18748.42235,,0,0,11/6/08,0,
KXMR,28.47,-80.55,5,2008,11,7,12,0,FALSE,16.4,101476.4,110,-355.2319473,-0.001796264,-0.001404706,1.816650031,-1.3,-3.116650031,36.4,21,12.2,8.2,-7.7,19.25381367,55.05525497,25.88589965,10.86397655,56.65520389,8.735341595,-2.956884347,0.808830176,-6.58,2.39,4.14,-2.9,7.94,-0.69,77.91,13.74,0.001102141,93.89771513,8910.27987,25374.09023,15507.24046,20216.216,0.587219549,-0.208471676,-626522.3457,11/7/08,1,
KXMR,28.47,-80.55,5,2008,11,8,10,0,FALSE,16.4,101378,128,0,-0.001650336,-0.001342199,10.17601785,-0.1,-10.27601785,34.8,19.6,11,6.6,-7.9,12.49640729,45.82706322,23.8318113,30.06690793,47.58678169,9.91641803,7.558476016,5.105912725,2.06,7.7,12.68,5.91,42.38,15.42,68.18,31.79,0.006918499,-23.82451806,8271.264619,,13027.82966,20065.20734,,0,0,11/8/08,1,
KXMR,28.47,-80.55,5,2008,11,9,12,0,FALSE,16.4,101574.8,129,0,-0.001829027,-0.001526485,15.88093516,-7.1,-22.98093516,30,16.4,11.4,6,-10.1,4.407369986,49.63873228,19.47026145,10.86574823,50.91606671,15.8811054,12.21895812,5.266909548,7.22,3.37,17.99,12.6,40.56,10.87,78.93,36.8,0.006416978,-62.05765703,9695.331238,,14407.74243,18988.36624,,0,0,11/9/08,0,
KXMR,28.47,-80.55,5,2008,11,10,12,0,FALSE,16.4,101640.4,122,0,-0.002060075,-0.001710286,16.83808277,-15.7,-32.53808277,26.2,18,13.2,7.2,-10.9,2.624457197,35.01076612,16.83214482,12.58628013,37.59570999,9.321296557,4.384350569,0.411221906,8.52,8.52,12.96,7.48,21.74,7.91,78.81,-6.9,0.003587954,69.20407144,8238.191954,,13823.81018,18712.20968,,0,0,11/10/08,1,
KXMR,28.47,-80.55,5,2008,11,11,12,0,FALSE,16.4,97998.7,111,,-0.000795033,-0.001347923,,16.1,,25.2,,12.2,0.2,-6.9,-0.984929727,,11.02563369,19.65937239,,,,,0.5,-1.88,12.83,2.26,9.52,-16.5,78.04,-36.39,,81.22804164,9909.652819,,10388.63073,19918.50267,,,,11/11/08,0,
KXMR,28.47,-80.55,5,2008,11,12,11,0,FALSE,16.4,101574.8,127,172.7165489,-0.001618507,-0.001576308,-0.099894889,18.3,18.39989489,41,23.4,14.6,6.6,-7.7,19.34360179,77.94838362,37.60059849,21.65873973,78.27338226,18.4956926,-14.47508612,6.321979132,-12.12,7,2.73,7.49,21.63,-3.81,43.15,0,0.001870977,142.5144387,10395.01697,31704.10073,15380.87618,20512.19317,0.440898537,0.153841263,179443.3485,11/12/08,1,
KXMR,28.47,-80.55,5,2008,11,13,12,0,FALSE,16.4,101443.6,116,1206.813454,-0.001699586,-0.001555677,-1.794371849,22.3,24.09437185,44,23.6,15.4,8.4,-6.7,21.98658076,95.16513799,45.15345526,18.17807425,95.30836333,17.91198611,-2.41778897,17.49262219,-2.77,15.7,1.58,18.01,17.99,12.6,48.44,12.98,0.003177648,53.86897817,10731.38981,41363.92469,15513.2833,20568.79844,0.351771898,0.406311297,738237.7413,11/13/08,1,
KXMR,28.47,-80.55,5,2008,11,14,12,0,FALSE,16.4,101443.6,105,232.904096,-0.001264405,-0.001534863,-0.306551294,27.6,27.90655129,39.9,24,15.6,5,-6.3,21.19545908,67.27104986,35.24980168,13.1278806,68.47821854,17.94268111,-1.680358204,18.04075933,-3.81,21.63,2.09,11.87,16.83,14.12,47.5,12.73,0.003246832,39.36971374,10707.83202,35731.52649,17078.1228,21201.53091,0.451710264,0.057308547,139437.3863,11/14/08,0,
KXMR,28.47,-80.55,5,2008,11,16,12,0,FALSE,16.4,101345.1,103,0,-0.001379845,-0.00108,24.93891434,-37.7,-62.63891434,0.6,9.2,9,6,-6.3,-4.670321106,22.69123806,7.927697278,7.385555713,25.32521114,29.68576017,24.94165873,-9.65399966,29.07,-13.55,49.38,13.23,53.32,-14.29,70.69,25.73,0.007575318,-306.9323547,3432.942313,,16757.98391,20591.01741,,0,0,11/16/08,1,
KXMR,28.47,-80.55,5,2008,11,17,12,0,FALSE,16.4,101607.6,98,0,-0.001846243,-0.001369967,20.32782665,-27.9,-48.22782665,6.6,11.6,8.8,5.8,-10.5,-1.836714663,31.8820949,12.34309196,14.34851381,34.92420195,12.69742207,7.276782447,-7.49316164,9.76,-2.62,20.87,-12.05,48.01,0,65.9,17.66,0.007837522,64.06263372,3996.149226,,14830.20721,19016.57188,,0,0,11/17/08,0,
KXMR,28.47,-80.55,5,2008,11,18,12,0,FALSE,16.4,101476.4,99,0,-0.001249932,-0.001399812,19.59914925,4.9,-14.69914925,25,11.6,9.4,0.8,-10.1,1.539517207,41.09424092,15.4982535,27.3827962,43.02910305,26.48804445,19.44031706,-18.24384198,19.11,-19.11,26.27,-18.4,45.89,-4.02,84.82,7.42,0.006779769,-59.72405063,7967.325642,,10584.74696,18945.01424,,0,0,11/18/08,0,
KXMR,28.47,-80.55,5,2008,11,19,12,0,FALSE,16.4,97998.7,124,0,-0.001406242,-0.000754811,23.55676617,-10.4,-33.95676617,20.9,10,0.2,2,-10.3,2.300803649,47.55422634,12.93582073,17.05175691,49.60869594,22.48598903,2.612655445,-20.8394349,-4.13,-15.4,20.07,-28.66,36.04,-30.24,62.1,-22.6,0.006831656,9.518758412,5059.201449,,12856.58008,18766.4048,,0,0,11/19/08,0,
KXMR,28.47,-80.55,5,2008,11,20,12,0,FALSE,16.4,101213.9,107,0,-0.002179614,-0.001587201,26.04375613,-0.1,-26.14375613,31.2,9.6,7.8,4.6,-14.3,-7.667566551,26.34099471,11.9014428,35.52462461,29.55563676,18.56017401,13.60976772,-12.30631909,8.55,-14.81,17.04,-17.04,20.7,-17.37,56.14,-15.04,0.004249405,-62.02218159,4190.749008,,12392.43393,16637.2683,,0,0,11/20/08,0,
KXMR,28.47,-80.55,5,2008,11,21,11,0,FALSE,16.4,101443.6,101,0,-0.001634099,-0.001593207,13.25776763,7.3,-5.957767631,32.2,13.4,10.2,2.2,-11.9,6.875031514,50.28313415,19.96746776,26.65506187,52.65049856,27.7031152,25.10006235,-11.36213684,22.19,-18.62,31.97,-11.63,50.15,0,95.25,0,0.007522936,-36.0671097,7700.720065,,11614.62801,17736.17148,,0,0,11/21/08,0,
KXMR,28.47,-80.55,5,2008,11,22,12,0,FALSE,16.4,101706,107,0.933329357,-0.001584127,-0.001092966,14.76265893,-15.5,-30.26265893,24.2,13.4,2.4,1,-12.7,4.367513958,41.94598238,12.79595755,14.80530745,43.09038959,18.81622349,1.658801922,-13.77592345,-3.37,-7.22,19.74,-13.83,30.14,-10.97,115.8,-10.13,0.004698858,-43.80779094,5189.951613,5132.640274,10924.5622,17839.38109,6.243723498,-0.000255544,386.1042032,11/22/08,0,
